"","user_id","session_id","timestamp","event_name","medium","bedrooms","bathrooms","price","offering_type","property_type_id","furnishings","market","listing_status","time_diff"
"89","02d9f0b0-144a-48b5-8241-51acd16fe31e","151f82b7-0d93-4cf0-af49-6fc4019768e2","2018-11-21 11:33:23","lead_click","sms",3,3,101000,"rent",1,"unfurnished","residential","featured",5.2538589321408
"90","02e7ab12-0379-4372-869b-ee4806943d3a","719bdc0e-b6c1-455a-aa80-7d72835af4cf","2018-11-21 23:20:56","lead_click","phone",1,2,90000,"rent",1,"furnished","residential","standard",4.76250476547413
"91","02f468ff-48e6-4d71-9142-fb2b07866efb","18fa696d-1d48-45de-8da9-5a6e3009c16d","2018-11-21 15:35:52","lead_click","phone",0,1,265000,"buy",1,"unfurnished","residential","featured",5.0854677284371
"92","02f468ff-48e6-4d71-9142-fb2b07866efb","7f6b9d79-cd51-4a07-8f28-993a8cfb0018","2018-11-21 17:54:59","lead_click","email",1,2,330000,"buy",1,"unfurnished","residential","featured",4.9888589321408
"93","02f468ff-48e6-4d71-9142-fb2b07866efb","7f6b9d79-cd51-4a07-8f28-993a8cfb0018","2018-11-21 18:02:57","lead_send","email",1,2,340000,"buy",1,"unfurnished","residential","featured",4.98332652473339
"94","030fe084-6404-4826-b14b-89c6a57aec1e","39aceef8-1fa4-48a6-a775-e2da0c84d0dc","2018-11-21 22:38:07","lead_click","phone",2,3,45000,"rent",1,"unfurnished","residential","premium",4.79223856177043
"95","033a4d10-06dc-4fb3-a386-d242d35b85b8","79b8c023-b454-4ff7-91c8-71b898f7f386","2018-11-21 14:12:19","lead_click","phone",3,4,149999,"rent",1,"unfurnished","residential","featured",5.14348856177043
"96","0342a3ea-c9b0-450c-9e18-63b323215959","140aa85c-2c94-47c7-bc7c-2341eb3df0e0","2018-11-21 17:24:55","lead_click","phone",2,3,65000,"rent",1,"unfurnished","residential","standard",5.00973856177043
"97","000695fb-cfe4-4180-a357-76498e31756a","48b85a93-5899-43dd-a7c2-606637275050","2018-11-21 14:35:05","lead_click","phone",0,0,40000,"rent",4,"unfurnished","commercial","standard",5.12767837658525
"98","000695fb-cfe4-4180-a357-76498e31756a","48b85a93-5899-43dd-a7c2-606637275050","2018-11-21 14:35:27","lead_click","phone",0,0,40000,"rent",4,"unfurnished","commercial","standard",5.12742374695562
"99","000695fb-cfe4-4180-a357-76498e31756a","48b85a93-5899-43dd-a7c2-606637275050","2018-11-21 14:36:07","lead_click","sms",0,0,40000,"rent",4,"unfurnished","commercial","standard",5.12696078399265
"100","035f5c2b-155c-4fd1-899c-48b2f5b75bd2","1d194289-e53d-497c-91cd-f3a272d33994","2018-11-21 09:46:48","lead_click","phone",1,1,40000,"rent",1,"unfurnished","residential","featured",5.3278751358445
